IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
35.179.75.221,2052,80,false,ORD,North America,Chicago,159,0.00
35.179.75.202,443,80,false,ORD,North America,Chicago,158,0.00
35.179.75.202,80,80,false,ORD,North America,Chicago,158,0.00
35.179.75.202,2086,80,false,ORD,North America,Chicago,152,0.00
35.178.92.164,2082,80,false,ORD,North America,Chicago,152,0.00
35.179.75.221,8880,80,false,ORD,North America,Chicago,167,0.00
35.178.92.164,8443,80,false,ORD,North America,Chicago,158,0.00
35.179.75.221,80,80,false,ORD,North America,Chicago,168,0.00
35.178.92.164,8080,80,false,ORD,North America,Chicago,161,0.00
35.178.92.164,2095,80,false,ORD,North America,Chicago,172,0.00
35.178.92.164,2087,80,false,ORD,North America,Chicago,159,0.00
35.167.225.145,8443,80,false,ORD,North America,Chicago,200,0.00
34.218.233.177,8443,80,false,ORD,North America,Chicago,201,0.00
52.11.221.197,2096,80,false,ORD,North America,Chicago,196,0.00
54.189.163.18,2095,80,false,ORD,North America,Chicago,199,0.00
35.167.225.145,2052,80,false,ORD,North America,Chicago,202,0.00
35.91.193.27,8880,80,false,ORD,North America,Chicago,202,0.00
52.39.169.151,8080,80,false,ORD,North America,Chicago,202,0.00
34.218.233.177,8080,80,false,ORD,North America,Chicago,199,0.00
34.218.233.177,443,80,false,ORD,North America,Chicago,202,0.00
35.167.225.145,80,80,false,ORD,North America,Chicago,202,0.00
35.167.225.145,2053,80,false,ORD,North America,Chicago,201,0.00
34.218.233.177,2083,80,false,ORD,North America,Chicago,199,0.00
34.215.90.63,8080,80,false,ORD,North America,Chicago,201,0.00
34.218.233.177,8880,80,false,ORD,North America,Chicago,199,0.00
35.91.233.1,8880,80,false,ORD,North America,Chicago,201,0.00
52.39.201.69,2096,80,false,ORD,North America,Chicago,198,0.00
54.202.30.249,2082,80,false,ORD,North America,Chicago,199,0.00
54.189.163.18,2052,80,false,ORD,North America,Chicago,201,0.00
35.91.193.27,2095,80,false,ORD,North America,Chicago,202,0.00
54.189.163.18,8080,80,false,ORD,North America,Chicago,197,0.00
52.42.127.37,2096,80,false,ORD,North America,Chicago,200,0.00
52.39.169.151,2096,80,false,ORD,North America,Chicago,197,0.00
34.218.233.177,2087,80,false,ORD,North America,Chicago,202,0.00
35.95.36.1,2082,80,false,ORD,North America,Chicago,199,0.00
34.218.233.177,2095,80,false,ORD,North America,Chicago,201,0.00
34.215.90.63,2096,80,false,ORD,North America,Chicago,201,0.00
34.215.90.63,2082,80,false,ORD,North America,Chicago,200,0.00
54.189.163.18,8443,80,false,ORD,North America,Chicago,201,0.00
35.88.241.242,2083,80,false,ORD,North America,Chicago,201,0.00
35.91.193.27,443,80,false,ORD,North America,Chicago,200,0.00
35.91.193.27,8080,80,false,ORD,North America,Chicago,201,0.00
35.167.225.145,443,80,false,ORD,North America,Chicago,199,0.00
35.91.5.109,2082,80,false,ORD,North America,Chicago,199,0.00
35.93.189.165,2086,80,false,ORD,North America,Chicago,202,0.00
35.88.241.242,2086,80,false,ORD,North America,Chicago,202,0.00
35.91.233.1,80,80,false,ORD,North America,Chicago,200,0.00
34.215.90.63,2053,80,false,ORD,North America,Chicago,199,0.00
54.189.163.18,2086,80,false,ORD,North America,Chicago,197,0.00
54.189.163.18,2087,80,false,ORD,North America,Chicago,198,0.00
35.91.193.27,2082,80,false,ORD,North America,Chicago,205,0.00
54.202.30.249,2053,80,false,ORD,North America,Chicago,196,0.00
35.91.193.27,2083,80,false,ORD,North America,Chicago,199,0.00
35.95.36.1,2083,80,false,ORD,North America,Chicago,199,0.00
34.215.90.63,443,80,false,ORD,North America,Chicago,199,0.00
35.91.193.27,2053,80,false,ORD,North America,Chicago,199,0.00
34.210.73.42,2086,80,false,ORD,North America,Chicago,199,0.00
35.91.233.1,2083,80,false,ORD,North America,Chicago,202,0.00
35.91.233.1,2096,80,false,ORD,North America,Chicago,202,0.00
35.167.225.145,2096,80,false,ORD,North America,Chicago,202,0.00
54.202.30.249,2095,80,false,ORD,North America,Chicago,199,0.00
34.218.233.177,2086,80,false,ORD,North America,Chicago,201,0.00
35.93.189.165,2095,80,false,ORD,North America,Chicago,200,0.00
34.210.73.42,2087,80,false,ORD,North America,Chicago,200,0.00
35.91.233.1,8080,80,false,ORD,North America,Chicago,202,0.00
35.91.233.1,2086,80,false,ORD,North America,Chicago,199,0.00
54.245.58.106,2086,80,false,ORD,North America,Chicago,199,0.00
35.91.233.1,2052,80,false,ORD,North America,Chicago,202,0.00
35.95.36.1,8880,80,false,ORD,North America,Chicago,202,0.00
54.245.58.106,2087,80,false,ORD,North America,Chicago,201,0.00
35.93.189.165,2083,80,false,ORD,North America,Chicago,202,0.00
35.91.193.27,2096,80,false,ORD,North America,Chicago,197,0.00
34.218.233.177,80,80,false,ORD,North America,Chicago,202,0.00
54.202.30.249,8080,80,false,ORD,North America,Chicago,198,0.00
35.91.233.1,443,80,false,ORD,North America,Chicago,199,0.00
35.88.241.242,2052,80,false,ORD,North America,Chicago,197,0.00
34.215.90.63,2095,80,false,ORD,North America,Chicago,197,0.00
35.95.36.1,8080,80,false,ORD,North America,Chicago,198,0.00
35.91.233.1,8443,80,false,ORD,North America,Chicago,200,0.00
35.91.5.109,2052,80,false,ORD,North America,Chicago,206,0.00
35.91.193.27,2087,80,false,ORD,North America,Chicago,199,0.00
54.202.30.249,8443,80,false,ORD,North America,Chicago,199,0.00
54.189.163.18,2082,80,false,ORD,North America,Chicago,199,0.00
35.91.193.27,2052,80,false,ORD,North America,Chicago,201,0.00
35.95.36.1,2053,80,false,ORD,North America,Chicago,200,0.00
34.215.90.63,2052,80,false,ORD,North America,Chicago,202,0.00
54.202.30.249,2086,80,false,ORD,North America,Chicago,196,0.00
34.215.90.63,2083,80,false,ORD,North America,Chicago,197,0.00
35.95.36.1,443,80,false,ORD,North America,Chicago,200,0.00
54.202.30.249,2087,80,false,ORD,North America,Chicago,200,0.00
54.202.30.249,2083,80,false,ORD,North America,Chicago,202,0.00
35.91.193.27,80,80,false,ORD,North America,Chicago,197,0.00
54.189.163.18,2083,80,false,ORD,North America,Chicago,202,0.00
35.91.5.109,2086,80,false,ORD,North America,Chicago,199,0.00
35.91.233.1,2082,80,false,ORD,North America,Chicago,197,0.00
52.39.169.151,2083,80,false,ORD,North America,Chicago,201,0.00
52.39.201.69,8443,80,false,ORD,North America,Chicago,201,0.00
52.39.169.151,2087,80,false,ORD,North America,Chicago,198,0.00
35.91.233.1,2095,80,false,ORD,North America,Chicago,202,0.00
35.95.36.1,8443,80,false,ORD,North America,Chicago,201,0.00
52.39.201.69,443,80,false,ORD,North America,Chicago,202,0.00
35.91.5.109,2087,80,false,ORD,North America,Chicago,199,0.00
34.215.90.63,2086,80,false,ORD,North America,Chicago,199,0.00
54.202.30.249,2096,80,false,ORD,North America,Chicago,198,0.00
34.215.90.63,2087,80,false,ORD,North America,Chicago,200,0.00
54.202.30.249,8880,80,false,ORD,North America,Chicago,200,0.00
54.202.30.249,80,80,false,ORD,North America,Chicago,199,0.00
34.215.90.63,8443,80,false,ORD,North America,Chicago,201,0.00
35.91.5.109,2096,80,false,ORD,North America,Chicago,197,0.00
35.88.241.242,2095,80,false,ORD,North America,Chicago,197,0.00
34.218.233.177,2053,80,false,ORD,North America,Chicago,200,0.00
34.210.73.42,8880,80,false,ORD,North America,Chicago,201,0.00
54.245.58.106,2052,80,false,ORD,North America,Chicago,202,0.00
54.189.163.18,8880,80,false,ORD,North America,Chicago,201,0.00
34.210.73.42,2095,80,false,ORD,North America,Chicago,197,0.00
35.88.241.242,2087,80,false,ORD,North America,Chicago,199,0.00
54.189.163.18,80,80,false,ORD,North America,Chicago,199,0.00
54.189.163.18,2096,80,false,ORD,North America,Chicago,199,0.00
35.93.189.165,443,80,false,ORD,North America,Chicago,201,0.00
35.167.225.145,8880,80,false,ORD,North America,Chicago,202,0.00
35.167.225.145,2086,80,false,ORD,North America,Chicago,201,0.00
34.218.233.177,2052,80,false,ORD,North America,Chicago,202,0.00
52.11.221.197,2052,80,false,ORD,North America,Chicago,202,0.00
35.167.225.145,2087,80,false,ORD,North America,Chicago,197,0.00
35.167.225.145,2083,80,false,ORD,North America,Chicago,199,0.00
52.11.221.197,2083,80,false,ORD,North America,Chicago,201,0.00
35.167.225.145,8080,80,false,ORD,North America,Chicago,202,0.00
52.11.221.197,2082,80,false,ORD,North America,Chicago,200,0.00
35.95.36.1,80,80,false,ORD,North America,Chicago,202,0.00
35.95.36.1,2095,80,false,ORD,North America,Chicago,199,0.00
52.11.221.197,8080,80,false,ORD,North America,Chicago,199,0.00
52.11.221.197,443,80,false,ORD,North America,Chicago,197,0.00
35.95.36.1,2096,80,false,ORD,North America,Chicago,199,0.00
52.11.221.197,2087,80,false,ORD,North America,Chicago,202,0.00
35.95.36.1,2087,80,false,ORD,North America,Chicago,199,0.00
52.25.64.223,2086,80,false,ORD,North America,Chicago,197,0.00
52.25.64.223,2083,80,false,ORD,North America,Chicago,214,0.00
35.88.241.242,443,80,false,ORD,North America,Chicago,201,0.00
34.210.73.42,2053,80,false,ORD,North America,Chicago,197,0.00
35.88.241.242,80,80,false,ORD,North America,Chicago,197,0.00
52.39.169.151,2095,80,false,ORD,North America,Chicago,199,0.00
52.39.169.151,2086,80,false,ORD,North America,Chicago,199,0.00
52.39.169.151,2052,80,false,ORD,North America,Chicago,201,0.00
52.39.169.151,2082,80,false,ORD,North America,Chicago,200,0.00
34.210.73.42,2083,80,false,ORD,North America,Chicago,199,0.00
35.88.241.242,2053,80,false,ORD,North America,Chicago,200,0.00
52.39.169.151,8880,80,false,ORD,North America,Chicago,202,0.00
34.210.73.42,2082,80,false,ORD,North America,Chicago,201,0.00
34.210.73.42,8443,80,false,ORD,North America,Chicago,199,0.00
34.210.73.42,2052,80,false,ORD,North America,Chicago,201,0.00
34.210.73.42,80,80,false,ORD,North America,Chicago,201,0.00
34.210.73.42,2096,80,false,ORD,North America,Chicago,200,0.00
52.39.169.151,443,80,false,ORD,North America,Chicago,201,0.00
52.39.169.151,80,80,false,ORD,North America,Chicago,197,0.00
35.91.5.109,8443,80,false,ORD,North America,Chicago,201,0.00
35.91.5.109,80,80,false,ORD,North America,Chicago,202,0.00
35.88.241.242,2096,80,false,ORD,North America,Chicago,199,0.00
52.39.201.69,2053,80,false,ORD,North America,Chicago,198,0.00
35.91.5.109,2053,80,false,ORD,North America,Chicago,200,0.00
35.91.5.109,443,80,false,ORD,North America,Chicago,199,0.00
35.91.5.109,8080,80,false,ORD,North America,Chicago,198,0.00
35.88.241.242,2082,80,false,ORD,North America,Chicago,202,0.00
52.42.127.37,80,80,false,ORD,North America,Chicago,201,0.00
52.39.201.69,2052,80,false,ORD,North America,Chicago,202,0.00
52.39.201.69,8880,80,false,ORD,North America,Chicago,200,0.00
52.42.127.37,8880,80,false,ORD,North America,Chicago,200,0.00
52.39.201.69,2083,80,false,ORD,North America,Chicago,201,0.00
52.42.127.37,2083,80,false,ORD,North America,Chicago,198,0.00
35.91.5.109,2095,80,false,ORD,North America,Chicago,200,0.00
52.39.201.69,2086,80,false,ORD,North America,Chicago,201,0.00
52.39.201.69,80,80,false,ORD,North America,Chicago,202,0.00
52.39.201.69,2087,80,false,ORD,North America,Chicago,201,0.00
52.42.127.37,2082,80,false,ORD,North America,Chicago,202,0.00
52.42.127.37,2053,80,false,ORD,North America,Chicago,197,0.00
52.39.201.69,2095,80,false,ORD,North America,Chicago,199,0.00
52.42.127.37,2087,80,false,ORD,North America,Chicago,197,0.00
52.11.221.197,8880,80,false,ORD,North America,Chicago,199,0.00
52.42.127.37,8080,80,false,ORD,North America,Chicago,200,0.00
52.11.221.197,80,80,false,ORD,North America,Chicago,199,0.00
52.42.127.37,2052,80,false,ORD,North America,Chicago,202,0.00
52.42.127.37,443,80,false,ORD,North America,Chicago,200,0.00
52.11.221.197,2095,80,false,ORD,North America,Chicago,199,0.00
52.11.221.197,2086,80,false,ORD,North America,Chicago,199,0.00
35.88.241.242,8443,80,false,ORD,North America,Chicago,201,0.00
52.42.127.37,2095,80,false,ORD,North America,Chicago,201,0.00
54.245.58.106,8443,80,false,ORD,North America,Chicago,201,0.00
54.245.58.106,2083,80,false,ORD,North America,Chicago,199,0.00
54.245.58.106,2053,80,false,ORD,North America,Chicago,199,0.00
54.245.58.106,2082,80,false,ORD,North America,Chicago,197,0.00
54.245.58.106,8080,80,false,ORD,North America,Chicago,202,0.00
54.245.58.106,2096,80,false,ORD,North America,Chicago,199,0.00
54.245.58.106,8880,80,false,ORD,North America,Chicago,199,0.00
54.245.58.106,443,80,false,ORD,North America,Chicago,198,0.00
13.201.77.134,2096,80,false,ORD,North America,Chicago,57,0.00
13.201.77.134,80,80,false,ORD,North America,Chicago,60,0.00
3.8.234.193,443,80,false,ORD,North America,Chicago,158,0.00
3.8.234.193,2095,80,false,ORD,North America,Chicago,158,0.00
3.8.234.193,2086,80,false,ORD,North America,Chicago,159,0.00
13.215.80.221,2083,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.80.221,2096,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.80.221,2082,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.254.190.97,2053,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.0.211.254,80,8080,false,SIN,Asia Pacific,Singapore,1,0.00
54.254.190.97,2052,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2052,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2095,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.76.182.63,2083,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2096,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2082,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2087,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2083,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.76.182.63,2096,80,false,SIN,Asia Pacific,Singapore,2,0.00
54.254.190.97,2082,80,false,SIN,Asia Pacific,Singapore,2,0.00
54.254.190.97,2096,80,false,SIN,Asia Pacific,Singapore,2,0.00
52.76.182.63,2082,80,false,SIN,Asia Pacific,Singapore,2,0.00
54.251.118.130,2053,80,false,SIN,Asia Pacific,Singapore,2,0.00
52.76.182.63,2053,80,false,SIN,Asia Pacific,Singapore,2,0.00
52.76.182.63,2087,80,false,SIN,Asia Pacific,Singapore,3,0.00
13.228.155.72,443,443,true,SIN,Asia Pacific,Singapore,3,0.00
54.254.190.97,2086,80,false,SIN,Asia Pacific,Singapore,3,0.00
13.215.80.221,2086,80,false,SIN,Asia Pacific,Singapore,4,0.00
54.251.118.130,2086,80,false,SIN,Asia Pacific,Singapore,4,0.00
52.76.182.63,2086,80,false,SIN,Asia Pacific,Singapore,7,0.00
52.76.182.63,2095,80,false,SIN,Asia Pacific,Singapore,8,0.00
52.76.182.63,2052,80,false,SIN,Asia Pacific,Singapore,12,0.00
16.78.40.221,2083,80,false,CGK,Asia Pacific,Jakarta,16,0.00
108.136.205.136,443,80,false,CGK,Asia Pacific,Jakarta,18,0.00
16.162.172.91,2087,80,false,HKG,Asia Pacific,Hong Kong,31,0.00
16.162.177.179,2053,80,false,HKG,Asia Pacific,Hong Kong,31,0.00
16.162.177.179,2082,80,false,HKG,Asia Pacific,Hong Kong,31,0.00
16.162.172.91,2053,80,false,HKG,Asia Pacific,Hong Kong,31,0.00
16.163.31.146,8080,80,false,HEL,Europe,Helsinki,31,0.00
16.163.114.94,2052,2052,false,HKG,Asia Pacific,Hong Kong,32,0.00
18.166.234.185,2096,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
16.162.172.91,2082,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
16.162.177.179,2083,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
16.163.114.94,2095,2095,false,HKG,Asia Pacific,Hong Kong,32,0.00
18.166.234.185,2052,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
18.166.234.185,2082,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
18.166.234.185,2087,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
16.162.177.179,2086,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
16.162.177.179,2052,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
13.213.206.28,443,443,true,SIN,Asia Pacific,Singapore,32,0.00
16.162.177.179,2095,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
16.163.114.94,2082,2082,false,HKG,Asia Pacific,Hong Kong,33,0.00
18.163.125.29,2086,2086,false,HKG,Asia Pacific,Hong Kong,33,0.00
18.166.234.185,2053,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
18.166.234.185,2086,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
16.162.172.91,2052,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
18.166.234.185,2083,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
18.166.234.185,2095,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
16.162.172.91,2096,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
16.162.172.91,2086,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
18.166.171.197,2096,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
16.162.177.179,2096,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
16.163.114.94,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,0.00
16.162.177.179,2087,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
16.162.172.91,2083,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
16.162.172.91,2095,80,false,HKG,Asia Pacific,Hong Kong,45,0.00
43.204.110.175,80,80,false,BOM,Asia Pacific,Mumbai,54,0.00
3.111.72.70,2083,80,false,BOM,Asia Pacific,Mumbai,55,0.00
3.7.167.177,2095,80,false,BOM,Asia Pacific,Mumbai,57,0.00
65.0.144.242,2082,80,false,BOM,Asia Pacific,Mumbai,58,0.00
3.111.72.70,2087,80,false,BOM,Asia Pacific,Mumbai,59,0.00
3.7.167.177,2052,80,false,BOM,Asia Pacific,Mumbai,59,0.00
35.154.35.194,80,80,false,BOM,Asia Pacific,Mumbai,61,0.00
3.111.72.70,2082,80,false,BOM,Asia Pacific,Mumbai,61,0.00
35.78.28.183,2087,80,false,NRT,Asia Pacific,Tokyo,66,0.00
54.150.160.166,2086,80,false,NRT,Asia Pacific,Tokyo,66,0.00
54.150.75.95,2096,80,false,NRT,Asia Pacific,Tokyo,67,0.00
54.199.224.90,80,80,false,NRT,Asia Pacific,Tokyo,67,0.00
54.150.75.95,2082,80,false,NRT,Asia Pacific,Tokyo,67,0.00
54.150.160.166,2053,80,false,NRT,Asia Pacific,Tokyo,67,0.00
54.150.75.95,2053,80,false,NRT,Asia Pacific,Tokyo,67,0.00
13.114.59.37,2052,80,false,NRT,Asia Pacific,Tokyo,68,0.00
54.150.160.166,2082,80,false,NRT,Asia Pacific,Tokyo,68,0.00
35.78.28.183,2082,80,false,NRT,Asia Pacific,Tokyo,68,0.00
54.150.75.95,2086,80,false,NRT,Asia Pacific,Tokyo,68,0.00
54.199.11.181,2052,80,false,NRT,Asia Pacific,Tokyo,68,0.00
54.150.160.166,2095,80,false,NRT,Asia Pacific,Tokyo,68,0.00
35.78.28.183,2052,80,false,NRT,Asia Pacific,Tokyo,68,0.00
54.150.75.95,2087,80,false,NRT,Asia Pacific,Tokyo,68,0.00
54.150.75.95,2083,80,false,NRT,Asia Pacific,Tokyo,68,0.00
18.176.35.171,2053,80,false,NRT,Asia Pacific,Tokyo,68,0.00
54.150.75.95,2052,80,false,NRT,Asia Pacific,Tokyo,68,0.00
35.78.28.183,2095,80,false,NRT,Asia Pacific,Tokyo,68,0.00
35.78.28.183,2053,80,false,NRT,Asia Pacific,Tokyo,68,0.00
54.150.195.218,80,80,false,NRT,Asia Pacific,Tokyo,68,0.00
13.114.59.37,2052,80,false,NRT,Asia Pacific,Tokyo,68,0.00
3.113.40.168,2095,2095,false,NRT,Asia Pacific,Tokyo,69,0.00
54.150.160.166,2083,80,false,NRT,Asia Pacific,Tokyo,69,0.00
35.78.28.183,2096,80,false,NRT,Asia Pacific,Tokyo,69,0.00
18.176.35.171,2052,80,false,NRT,Asia Pacific,Tokyo,69,0.00
54.150.75.95,2095,80,false,NRT,Asia Pacific,Tokyo,69,0.00
18.176.35.171,2083,80,false,NRT,Asia Pacific,Tokyo,69,0.00
35.78.28.183,2083,80,false,NRT,Asia Pacific,Tokyo,69,0.00
3.113.40.168,2082,2082,false,NRT,Asia Pacific,Tokyo,69,0.00
18.176.35.171,2082,80,false,NRT,Asia Pacific,Tokyo,69,0.00
18.178.250.71,80,80,false,NRT,Asia Pacific,Tokyo,69,0.00
65.0.144.242,2087,80,false,BOM,Asia Pacific,Mumbai,69,0.00
18.176.35.171,2087,80,false,NRT,Asia Pacific,Tokyo,69,0.00
54.150.160.166,2096,80,false,NRT,Asia Pacific,Tokyo,69,0.00
18.176.35.171,2095,80,false,NRT,Asia Pacific,Tokyo,69,0.00
3.113.40.168,2052,2052,false,NRT,Asia Pacific,Tokyo,69,0.00
54.150.160.166,2052,80,false,NRT,Asia Pacific,Tokyo,70,0.00
35.78.28.183,2086,80,false,NRT,Asia Pacific,Tokyo,70,0.00
18.176.35.171,2086,80,false,NRT,Asia Pacific,Tokyo,70,0.00
18.176.35.171,2096,80,false,NRT,Asia Pacific,Tokyo,70,0.00
3.113.40.168,2086,2086,false,NRT,Asia Pacific,Tokyo,75,0.00
18.179.65.137,8443,80,false,NRT,Asia Pacific,Tokyo,77,0.00
54.150.160.166,2087,80,false,NRT,Asia Pacific,Tokyo,83,0.00
54.253.222.7,2083,80,false,SYD,Oceania,Sydney,92,0.00
54.253.222.7,2086,80,false,SYD,Oceania,Sydney,92,0.00
52.65.99.165,2053,80,false,SYD,Oceania,Sydney,92,0.00
54.253.222.7,2096,80,false,SYD,Oceania,Sydney,92,0.00
13.238.235.196,2087,80,false,SYD,Oceania,Sydney,92,0.00
54.253.222.7,2087,80,false,SYD,Oceania,Sydney,92,0.00
52.62.216.87,2096,80,false,SYD,Oceania,Sydney,92,0.00
13.237.94.188,2096,80,false,SYD,Oceania,Sydney,92,0.00
54.253.222.7,2095,80,false,SYD,Oceania,Sydney,92,0.00
52.62.216.87,2087,80,false,SYD,Oceania,Sydney,92,0.00
13.236.104.165,2053,80,false,SYD,Oceania,Sydney,92,0.00
13.238.235.196,2083,80,false,SYD,Oceania,Sydney,92,0.00
3.105.12.136,2052,80,false,SYD,Oceania,Sydney,92,0.00
54.79.10.40,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.238.235.196,2053,80,false,SYD,Oceania,Sydney,93,0.00
54.79.190.249,2082,80,false,SYD,Oceania,Sydney,93,0.00
52.64.153.64,2083,80,false,SYD,Oceania,Sydney,93,0.00
54.66.80.167,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.238.235.196,2096,80,false,SYD,Oceania,Sydney,93,0.00
3.105.12.136,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.237.94.188,2086,80,false,SYD,Oceania,Sydney,93,0.00
54.79.190.249,2083,80,false,SYD,Oceania,Sydney,93,0.00
54.79.190.249,2087,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2095,80,false,SYD,Oceania,Sydney,93,0.00
54.66.80.167,2053,80,false,SYD,Oceania,Sydney,93,0.00
54.66.80.167,2095,80,false,SYD,Oceania,Sydney,93,0.00
54.79.190.249,2052,80,false,SYD,Oceania,Sydney,93,0.00
54.253.222.7,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.237.94.188,2087,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.236.104.165,2052,80,false,SYD,Oceania,Sydney,93,0.00
52.65.99.165,2096,80,false,SYD,Oceania,Sydney,93,0.00
54.253.222.7,2082,80,false,SYD,Oceania,Sydney,93,0.00
3.105.12.136,2096,80,false,SYD,Oceania,Sydney,93,0.00
54.79.208.59,2052,80,false,SYD,Oceania,Sydney,93,0.00
54.153.146.155,2087,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2053,80,false,SYD,Oceania,Sydney,93,0.00
54.79.190.249,2086,80,false,SYD,Oceania,Sydney,93,0.00
54.252.91.41,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.238.235.196,2052,80,false,SYD,Oceania,Sydney,93,0.00
54.79.197.209,2052,80,false,SYD,Oceania,Sydney,93,0.00
54.79.176.136,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.238.235.196,2095,80,false,SYD,Oceania,Sydney,93,0.00
52.65.99.165,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2087,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2086,80,false,SYD,Oceania,Sydney,93,0.00
13.237.94.188,2082,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.211.0.227,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.211.0.227,2096,80,false,SYD,Oceania,Sydney,93,0.00
3.105.65.61,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2095,80,false,SYD,Oceania,Sydney,93,0.00
52.65.99.165,2087,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.236.104.165,2095,80,false,SYD,Oceania,Sydney,93,0.00
54.79.190.249,2095,80,false,SYD,Oceania,Sydney,93,0.00
54.66.80.167,2082,80,false,SYD,Oceania,Sydney,93,0.00
54.66.80.167,2087,80,false,SYD,Oceania,Sydney,93,0.00
54.79.10.40,2087,80,false,SYD,Oceania,Sydney,93,0.00
54.66.80.167,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.237.94.188,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.236.104.165,2082,80,false,SYD,Oceania,Sydney,93,0.00
54.79.129.232,2052,80,false,SYD,Oceania,Sydney,93,0.00
3.24.11.240,2096,80,false,SYD,Oceania,Sydney,93,0.00
54.66.80.167,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.211.0.227,2082,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2087,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2083,80,false,SYD,Oceania,Sydney,93,0.00
3.105.12.136,2087,80,false,SYD,Oceania,Sydney,93,0.00
54.252.91.41,2083,80,false,SYD,Oceania,Sydney,93,0.00
3.105.24.122,2087,80,false,SYD,Oceania,Sydney,93,0.00
3.105.24.122,2053,80,false,SYD,Oceania,Sydney,93,0.00
3.24.229.42,2083,80,false,SYD,Oceania,Sydney,93,0.00
54.253.222.7,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2087,80,false,SYD,Oceania,Sydney,93,0.00
54.79.197.209,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2096,80,false,SYD,Oceania,Sydney,93,0.00
54.79.197.209,2087,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2053,80,false,SYD,Oceania,Sydney,93,0.00
54.79.197.209,2086,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2082,80,false,SYD,Oceania,Sydney,93,0.00
54.252.91.41,2086,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.54.81.122,2052,80,false,SYD,Oceania,Sydney,93,0.00
